"SiteID","RoomID","ApplianceID","Type","Make","Model","Vintage","Serial","Energy_Star","Programmed","Thermostat_Wifi_Controls_Used","System_Controlled","Room_Type"
"SITE_808","ROOM_14786","APPL_91026","Programmable thermostat","Fujitsu","AR-RAH2U","Unknown","UNKNOWN","Yes","No",NA,"Zonal System","Bedroom"
"SITE_808","ROOM_35343","APPL_27887","Programmable thermostat","Lennox","(P)X4147","2010","4409G20913","No","Yes",NA,"Central System","Hallway"
"SITE_808","ROOM_45817","APPL_123554","Programmable thermostat","Pioneer","RG66B6(B)/BGEFU1","Unknown","UNKNOWN","No","No",NA,"Zonal System","Bedroom"
"SITE_809","ROOM_19603","APPL_118181","Programmable thermostat","Honeywell","PROSERIES","Unknown","UNKNOWN","No","No",NA,"Central System","Hallway"
"SITE_81","ROOM_20356","APPL_86204","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_810","ROOM_14717","APPL_21345","Manual thermostat - Digital","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Kitchen"
"SITE_811","ROOM_42877","APPL_145412","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Living Room"
"SITE_812","ROOM_38259","APPL_53224","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_813","ROOM_9754","APPL_72307","Smart thermostat","Ecobee","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","Yes","Central System","Entry/Entryway"
"SITE_814","ROOM_8473","APPL_49644","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Bedroom"
"SITE_814","ROOM_7278","APPL_174455","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Bedroom"
"SITE_814","ROOM_22311","APPL_45311","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Basement"
"SITE_814","ROOM_976","APPL_119123","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Bedroom"
"SITE_814","ROOM_14044","APPL_55701","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Living Room"
"SITE_814","ROOM_12782","APPL_100494","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Bedroom"
"SITE_815","ROOM_45084","APPL_60341","Smart thermostat","Ecobee","ECOBEE3LITE","Unknown","413762508028","Yes","Yes","Yes","Central System","Hallway"
"SITE_816","ROOM_3478","APPL_107106","Manual thermostat - Analog","White Rodgers","7725","Unknown","9903 E14","No",NA,NA,"Zonal System","Dining Room"
"SITE_816","ROOM_3554","APPL_59999","Manual thermostat - Analog","Honeywell","LR1620","Unknown","UNKNOWN","No",NA,NA,"Unknown","Mechanical"
"SITE_817","ROOM_3499","APPL_142823","Wi-Fi enabled thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","No","Yes","Central System","Hallway"
"SITE_818","ROOM_3983","APPL_155396","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_819","ROOM_30509","APPL_40726","Programmable thermostat","Honeywell","PRO SERIES","Unknown","UNKNOWN","No","Yes",NA,"Central System","Family Room"
"SITE_82","ROOM_21510","APPL_98433","Programmable thermostat","Honeywell","TH6110D1005","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_820","ROOM_11592","APPL_94461","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","Yes","Yes","Yes","Central System","Entry/Entryway"
"SITE_821","ROOM_25310","APPL_95257","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_822","ROOM_401","APPL_150960","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_823","ROOM_40267","APPL_90975","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_823","ROOM_35091","APPL_157735","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_824","ROOM_23471","APPL_58999","Manual thermostat - Analog","Empire","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_825","ROOM_40293","APPL_87107","Programmable thermostat","Honeywell","TH411OU2005","Unknown","1927JC065129","No","Yes",NA,"Central System","Entry/Entryway"
"SITE_827","ROOM_32653","APPL_62293","Manual thermostat - Analog","White Rodgers","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_827","ROOM_18497","APPL_137314","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Kitchen"
"SITE_828","ROOM_20097","APPL_31244","Manual thermostat - Analog","White Rodgers","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_828","ROOM_15048","APPL_47722","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_828","ROOM_13795","APPL_10852","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_828","ROOM_15365","APPL_16116","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Yes","Yes",NA,"Central System","Kitchen"
"SITE_828","ROOM_23770","APPL_117642","Manual thermostat - Analog","Unknown","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_829","ROOM_46135","APPL_79591","Manual thermostat - Digital","Water Furnace","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Dining Room"
"SITE_830","ROOM_24152","APPL_62974","Programmable thermostat","Honeywell","RTH221B1039","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_831","ROOM_25493","APPL_163865","Manual thermostat - Analog","Cadet","T552","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_831","ROOM_42783","APPL_172169","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_831","ROOM_40013","APPL_135746","Programmable thermostat","Daikin","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Living Room"
"SITE_832","ROOM_25213","APPL_93168","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_833","ROOM_21891","APPL_116227","Manual thermostat - Analog","LuxPro","LUXPRO","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_833","ROOM_3803","APPL_120010","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","Unknown","Yes","Yes","Central System","Hallway"
"SITE_834","ROOM_18692","APPL_49123","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","No","Yes","Yes","Central System","Hallway"
"SITE_835","ROOM_31116","APPL_41141","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Living Room"
"SITE_835","ROOM_38716","APPL_103319","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_838","ROOM_45427","APPL_145215","Manual thermostat - Analog","Carrier","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_839","ROOM_28284","APPL_58583","Programmable thermostat","Honeywell","PRO SERIES","Unknown","UNKNOWN","Unknown","Unknown",NA,"Central System","Hallway"
"SITE_84","ROOM_26968","APPL_126646","Programmable thermostat","Honeywell","TH832-R1003","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_840","ROOM_43653","APPL_56545","Programmable thermostat","Climate Master","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_841","ROOM_6278","APPL_148701","Manual thermostat - Digital","Source 1","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_842","ROOM_9402","APPL_173942","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_842","ROOM_37193","APPL_85071","Manual thermostat - Analog","Mears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_842","ROOM_11857","APPL_74994","Manual thermostat - Analog","Mears","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_843","ROOM_42942","APPL_78987","Smart thermostat","Bryant","T6-WEM01-A","Unknown","961952516200","Unknown","Yes","Yes","Central System","Living Room"
"SITE_844","ROOM_19732","APPL_122469","Programmable thermostat","Venstar","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Bedroom"
"SITE_844","ROOM_43576","APPL_79125","Programmable thermostat","Venstar","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_844","ROOM_22016","APPL_162307","Programmable thermostat","Venstar","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_845","ROOM_26135","APPL_145737","Programmable thermostat","Mitsubishi","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Zonal System","Bedroom"
"SITE_845","ROOM_28182","APPL_132846","Programmable thermostat","Mitsubishi","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Zonal System","Kitchen"
"SITE_846","ROOM_3040","APPL_23923","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_847","ROOM_34009","APPL_30614","Manual thermostat - Digital","Simple Comfort","1600","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Family Room"
"SITE_847","ROOM_35626","APPL_158214","Manual thermostat - Digital","Simple Comfort","1600","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Hallway"
"SITE_847","ROOM_39202","APPL_118599","Manual thermostat - Digital","Simple Comfort","1600","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_847","ROOM_8220","APPL_135578","Manual thermostat - Digital","Simple Comfort","1600","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_848","ROOM_25413","APPL_47785","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_849","ROOM_17186","APPL_100662","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_85","ROOM_45155","APPL_112799","Smart/Wi-Fi thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Hallway"
"SITE_850","ROOM_23971","APPL_152394","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Kitchen"
"SITE_851","ROOM_10591","APPL_145767","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","Unknown","Yes","Yes","Central System","Living Room"
"SITE_852","ROOM_46004","APPL_124029","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Family Room"
"SITE_852","ROOM_29434","APPL_20158","Manual thermostat - Digital","Ruud","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Bathroom"
"SITE_852","ROOM_731","APPL_92632","Wi-Fi enabled thermostat","Daikin","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","Yes","Central System","Hallway"
"SITE_853","ROOM_38894","APPL_174675","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_853","ROOM_27633","APPL_114594","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Entry/Entryway"
"SITE_853","ROOM_24726","APPL_78229","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_853","ROOM_5343","APPL_101894","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_853","ROOM_45345","APPL_101956","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_854","ROOM_18063","APPL_36262","Programmable thermostat","Honeywell","TH8320R1003","Unknown","UNKNOWN","No","Yes",NA,"Central System","Kitchen"
"SITE_855","ROOM_32619","APPL_38090","Manual thermostat - Analog","InterTherm","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Family Room"
"SITE_856","ROOM_8173","APPL_115833","Manual thermostat - Analog","King","D22","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_856","ROOM_33275","APPL_121615","Manual thermostat - Analog","Unknown","C902","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_856","ROOM_42702","APPL_137146","Manual thermostat - Analog","Unknown","C901","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_857","ROOM_19663","APPL_20658","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Dining Room"
"SITE_857","ROOM_19663","APPL_39519","Manual thermostat - Analog","Honeywell","HUMIDITY CONTROL","Unknown","UNKNOWN","No",NA,NA,"Central System","Dining Room"
"SITE_858","ROOM_8646","APPL_102986","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Kitchen"
"SITE_859","ROOM_23633","APPL_23867","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Garage"
"SITE_859","ROOM_21382","APPL_7386","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_86","ROOM_32184","APPL_35569","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Dining Room"
"SITE_86","ROOM_2694","APPL_86658","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_86","ROOM_20085","APPL_171661","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Unknown",NA,"Central System","Hallway"
"SITE_860","ROOM_1840","APPL_29575","Wi-Fi enabled thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes","No","Central System","Hallway"
"SITE_861","ROOM_3387","APPL_133906","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_861","ROOM_25501","APPL_72448","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Mechanical"
"SITE_861","ROOM_44046","APPL_66972","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_861","ROOM_32555","APPL_165077","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_861","ROOM_54","APPL_54177","Manual thermostat - Analog","King","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_862","ROOM_20267","APPL_89175","Wi-Fi enabled thermostat","Lennox","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Family Room"
"SITE_862","ROOM_7700","APPL_58110","Smart/Wi-Fi thermostat","Lennox","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Entry/Entryway"
"SITE_862","ROOM_5093","APPL_85443","Wi-Fi enabled thermostat","Lennox","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Hallway"
"SITE_863","ROOM_33744","APPL_108746","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Zonal System","Living Room"
"SITE_863","ROOM_45815","APPL_120219","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Mechanical"
"SITE_864","ROOM_21049","APPL_174511","Programmable thermostat","Lux","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Central System","Hallway"
"SITE_865","ROOM_25097","APPL_134984","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Garage"
"SITE_865","ROOM_8816","APPL_166461","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Office"
"SITE_865","ROOM_16161","APPL_58678","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","Yes",NA,"Central System","Hallway"
"SITE_865","ROOM_30370","APPL_99312","Manual thermostat - Analog","Comfort Zone","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_866","ROOM_13602","APPL_173021","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_866","ROOM_13602","APPL_1006","Manual thermostat - Analog","Clayton","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Hallway"
"SITE_867","ROOM_23658","APPL_73591","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Living Room"
"SITE_868","ROOM_46527","APPL_106880","Programmable thermostat","Samsung","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Zonal System","Bedroom"
"SITE_868","ROOM_46527","APPL_38131","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","No","Yes","Yes","Zonal System","Bedroom"
"SITE_868","ROOM_34771","APPL_2496","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","No","Yes","Yes","Zonal System","Living Room"
"SITE_868","ROOM_30006","APPL_94466","Additional Thermostat Temperature Sensor","Acu rite","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Unknown","Kitchen"
"SITE_868","ROOM_31123","APPL_87134","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","No","Yes","Yes","Zonal System","Bedroom"
"SITE_868","ROOM_21652","APPL_11386","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","No","Yes","Yes","Zonal System","Bedroom"
"SITE_87","ROOM_35361","APPL_149920","Programmable thermostat","Honeywell","TH8110R1008","2018","UNKNOWN","No","Yes",NA,"Central System","Living Room"
"SITE_870","ROOM_1795","APPL_19371","Programmable thermostat","Honeywell","AIR WORKS 257-1341","Unknown","UNKNOWN","Unknown","Yes",NA,"Central System","Hallway"
"SITE_870","ROOM_4051","APPL_13560","Manual thermostat - Digital","Cosy floor","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Entry/Entryway"
"SITE_871","ROOM_16844","APPL_128329","Programmable thermostat","Honeywell","UNKNOWN","Unknown","UNKNOWN","No","No",NA,"Central System","Living Room"
"SITE_872","ROOM_15145","APPL_34597","Smart thermostat","Google Nest","NEST","Unknown","UNKNOWN","No","Yes","Yes","Central System","Hallway"
"SITE_873","ROOM_41203","APPL_125290","Programmable thermostat","Lux","TX1500B","Unknown","UNKNOWN","Yes","Yes",NA,"Central System","Living Room"
"SITE_874","ROOM_31802","APPL_110027","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Laundry"
"SITE_874","ROOM_11127","APPL_6571","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_874","ROOM_5277","APPL_121340","Programmable thermostat","Lux","ELV4","Unknown","UNKNOWN","No","No",NA,"Zonal System","Living Room"
"SITE_874","ROOM_33687","APPL_100096","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Office"
"SITE_874","ROOM_38351","APPL_171512","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_874","ROOM_22492","APPL_14203","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_874","ROOM_18688","APPL_59769","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_874","ROOM_23483","APPL_30036","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_874","ROOM_6034","APPL_158887","Manual thermostat - Analog","Cadet","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bathroom"
"SITE_875","ROOM_36224","APPL_150874","Programmable thermostat","Aprilaire","8363","Unknown","UNKNOWN","Yes","Yes",NA,"Central System","Living Room"
"SITE_876","ROOM_36730","APPL_60506","Manual thermostat - Digital","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Central System","Hallway"
"SITE_878","ROOM_13341","APPL_81109","Smart thermostat","Ecobee","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Hallway"
"SITE_879","ROOM_9078","APPL_51652","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_879","ROOM_2542","APPL_148678","Wi-Fi enabled thermostat","Water Furnace","UNKNOWN","Unknown","UNKNOWN","No","Yes","Yes","Central System","Entry/Entryway"
"SITE_879","ROOM_5446","APPL_59859","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Kitchen"
"SITE_879","ROOM_12798","APPL_84173","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Living Room"
"SITE_879","ROOM_28449","APPL_21291","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_879","ROOM_1044","APPL_64351","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Bedroom"
"SITE_879","ROOM_7920","APPL_95009","Manual thermostat - Analog","InterTherm","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Hallway"
"SITE_879","ROOM_4837","APPL_145411","Manual thermostat - Analog","Honeywell","UNKNOWN","Unknown","UNKNOWN","No",NA,NA,"Zonal System","Mechanical"
