"SiteID","RoomID","ApplianceID","Type","Make","Make_Other","Model","Vintage","Serial","Energy_Star","WiFi_Capable","Room_Type","Dishwasher_Missing_Model_Reason","Dishwasher_Missing_Model_Reason_Other"
"SITE_9","ROOM_23659","APPL_69644","Standard (approx 24in.)","Bosch",NA,"SHP65T55UC 02","2013","FD940204021","Yes","No","Kitchen",NA,NA
"SITE_90","ROOM_34697","APPL_134782","Standard (approx 24in.)","Fisher & Paykel",NA,"DD603-SS-USA","Unknown","#88270","No","No","Kitchen",NA,NA
"SITE_900","ROOM_394","APPL_51570","Standard (approx 24in.)","Crosley",NA,"CDB900NW6B","Unknown","TH60508990","No","No","Kitchen",NA,NA
"SITE_901","ROOM_35906","APPL_148452","Standard (approx 24in.)","Bosch",NA,"SHU5315UC","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_902","ROOM_8655","APPL_17947","Standard (approx 24in.)","KitchenAid",NA,"KUDS24SEWH2","Unknown","FG4929719","No","No","Kitchen",NA,NA
"SITE_903","ROOM_20898","APPL_20548","Standard (approx 24in.)","Bosch",NA,"SHE68T55UC/01","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_904","ROOM_36019","APPL_95128","Standard (approx 24in.)","Kenmore",NA,"12773K312","Unknown","F43807807","No","No","Kitchen",NA,NA
"SITE_905","ROOM_3378","APPL_58361","Standard (approx 24in.)","Whirlpool",NA,"WDT975SAHZ 0","Unknown","FX3400829","No","Yes","Kitchen",NA,NA
"SITE_906","ROOM_10669","APPL_91291","Standard (approx 24in.)","General Electric",NA,"GSD5330D02WW","Unknown","TZ771766B","No","No","Kitchen",NA,NA
"SITE_907","ROOM_27902","APPL_49189","Standard (approx 24in.)","General Electric",NA,"GSD2030F00WW","Unknown","MZ787971B","No","No","Kitchen",NA,NA
"SITE_908","ROOM_35115","APPL_54172","Standard (approx 24in.)","Whirlpool",NA,"WDF31PAAB4","Unknown","F34325627","Yes","No","Kitchen",NA,NA
"SITE_909","ROOM_11993","APPL_137327","Standard (approx 24in.)","Bosch",NA,"SHE3AR76UC/24","Unknown","FD990500374","No","No","Kitchen",NA,NA
"SITE_91","ROOM_8318","APPL_13219","Standard (approx 24in.)","Amana",NA,"ADB1400AGW3","Unknown","FA3118071","No","No","Kitchen",NA,NA
"SITE_910","ROOM_42897","APPL_104389","Standard (approx 24in.)","LG",NA,"LDP6810BD","Unknown","202KWLR2D104","No","No","Kitchen",NA,NA
"SITE_911","ROOM_42104","APPL_55620","Standard (approx 24in.)","Kenmore",NA,"#66516263402","Unknown","#154708302","No","No","Kitchen",NA,NA
"SITE_912","ROOM_39978","APPL_70040","Standard (approx 24in.)","Bosch",NA,"SHX84AAF5N/01","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_913","ROOM_23725","APPL_155184","Standard (approx 24in.)","Bosch",NA,"SHX5AVL5UC/01","Unknown","FD951000581","No","No","Kitchen",NA,NA
"SITE_914","ROOM_40002","APPL_162238","Standard (approx 24in.)","Frigidaire",NA,"FDP758RCS1","Unknown","TH62561782","Yes","No","Kitchen",NA,NA
"SITE_915","ROOM_5677","APPL_40227","Standard (approx 24in.)","Kenmore",NA,"66512782K310","Unknown","F33803945","No","No","Kitchen",NA,NA
"SITE_917","ROOM_24593","APPL_125313","Standard (approx 24in.)","Whirlpool",NA,"WDF320PADS1","Unknown","F51569810","Yes","No","Kitchen",NA,NA
"SITE_918","ROOM_36610","APPL_155474","Standard (approx 24in.)","LG",NA,"LDF5678BD","Unknown","008KWLR1L296","Yes","Yes","Kitchen",NA,NA
"SITE_92","ROOM_29068","APPL_130205","Standard (approx 24in.)","Frigidaire",NA,"FFBD2409LQ0A","Unknown","TH02271294","No","No","Kitchen",NA,NA
"SITE_920","ROOM_35992","APPL_100235","Standard (approx 24in.)","KitchenAid",NA,"KDTE204DSS0","Unknown","F44434435","Yes","No","Kitchen",NA,NA
"SITE_921","ROOM_12082","APPL_26096","Standard (approx 24in.)","Thermador",NA,"DWHD650WFP/13","Unknown","FD000200592","No","Yes","Kitchen",NA,NA
"SITE_923","ROOM_19861","APPL_96112","Standard (approx 24in.)","ASKO",NA,"DFI663XXLU","Unknown","#00430002","Unknown","No","Other",NA,NA
"SITE_924","ROOM_36895","APPL_14871","Standard (approx 24in.)","General Electric",NA,"GDT645SMN0ES","Unknown","DR735179B","No","No","Kitchen",NA,NA
"SITE_925","ROOM_26579","APPL_5199","Standard (approx 24in.)","Bosch",NA,"SHPM65Z55N/20","Unknown","FD020702273","No","No","Kitchen",NA,NA
"SITE_926","ROOM_41837","APPL_164393","Standard (approx 24in.)","General Electric",NA,"GHDA455L00CS","Unknown","MH705848B","No","No","Kitchen",NA,NA
"SITE_928","ROOM_19138","APPL_77140","Standard (approx 24in.)","Bosch",NA,"SHP65T55UC/09","Unknown","FD960907618","No","No","Kitchen",NA,NA
"SITE_93","ROOM_25112","APPL_21431","Standard (approx 24in.)","Bosch",NA,"SHE44C05UC","Unknown","FD8809N01794","No","No","Kitchen",NA,NA
"SITE_930","ROOM_28125","APPL_13438","Standard (approx 24in.)","Maytag",NA,"MDB9100AWQ","Unknown","15747645YS","No","No","Kitchen",NA,NA
"SITE_931","ROOM_19342","APPL_55783","Standard (approx 24in.)","Kenmore",NA,"#66516801891","Unknown","FJ3404662","No","No","Kitchen",NA,NA
"SITE_932","ROOM_41269","APPL_74550","Standard (approx 24in.)","Kenmore",NA,"#66516032403","Unknown","Unknown","Yes","No","Kitchen",NA,NA
"SITE_934","ROOM_41470","APPL_83743","Standard (approx 24in.)","Maytag",NA,"MDB7600AWW","Unknown","18783227CP","No","No","Kitchen",NA,NA
"SITE_935","ROOM_32196","APPL_40368","Standard (approx 24in.)","Amana",NA,"ADB1100AWS5","Unknown","F44703974","No","No","Kitchen",NA,NA
"SITE_937","ROOM_16220","APPL_8473","Standard (approx 24in.)","Frigidaire",NA,"LFBD2409LWOB","Unknown","TH33057231","No","No","Kitchen",NA,NA
"SITE_938","ROOM_31625","APPL_90532","Standard (approx 24in.)","Whirlpool",NA,"DU945WSQ0","Unknown","FY2319136","No","No","Kitchen",NA,NA
"SITE_939","ROOM_17322","APPL_23954","Standard (approx 24in.)","General Electric",NA,"GDT630PYM5FS","Unknown","DS894887B","No","No","Kitchen",NA,NA
"SITE_94","ROOM_42167","APPL_108287","Standard (approx 24in.)","General Electric",NA,"GDF620HGJ0WW","Unknown","TF718924B","No","No","Kitchen",NA,NA
"SITE_940","ROOM_37058","APPL_39087","Standard (approx 24in.)","Maytag",NA,"MDBH970AWW","Unknown","16429123CE","No","No","Kitchen",NA,NA
"SITE_941","ROOM_1038","APPL_101730","Standard (approx 24in.)","Bosch",NA,"SHX878WD5N/10","Unknown","FD980700047","No","No","Kitchen",NA,NA
"SITE_942","ROOM_21717","APPL_134301","Standard (approx 24in.)","Bosch",NA,"SHP65TL5UC/02","Unknown","FD940900910","No","No","Kitchen",NA,NA
"SITE_943","ROOM_29919","APPL_14868","Standard (approx 24in.)","Bosch",NA,"SHP65T56UC/07","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_944","ROOM_5596","APPL_81770","Standard (approx 24in.)","Bosch",NA,"SHX5AV55UC/01","Unknown","FD951000799","No","No","Kitchen",NA,NA
"SITE_946","ROOM_18203","APPL_6065","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHB0","Unknown","F71615129","No","No","Kitchen",NA,NA
"SITE_947","ROOM_9045","APPL_135045","Standard (approx 24in.)","Bosch",NA,"SHE3AR72UC/22","Unknown","FD970600297","No","No","Kitchen",NA,NA
"SITE_948","ROOM_27424","APPL_92295","Standard (approx 24in.)","Whirlpool",NA,"DU1055XTVQ2","Unknown","F02816411","Yes","No","Kitchen",NA,NA
"SITE_949","ROOM_4741","APPL_125477","Standard (approx 24in.)","Kenmore",NA,"#66517019403","Unknown","FT0901507","No","No","Kitchen",NA,NA
"SITE_95","ROOM_14163","APPL_14668","Standard (approx 24in.)","Bosch",NA,"SHE3AR75UC/22","Unknown","FD971002298","No","No","Kitchen",NA,NA
"SITE_950","ROOM_19864","APPL_55487","Standard (approx 24in.)","Whirlpool",NA,"WDTA50SAHW0","Unknown","F81412398","No","No","Kitchen",NA,NA
"SITE_951","ROOM_37586","APPL_91349","Standard (approx 24in.)","Kenmore",NA,"#66516354300","Unknown","FR0108730","No","No","Kitchen",NA,NA
"SITE_952","ROOM_36458","APPL_161400","Standard (approx 24in.)","Whirlpool",NA,"DUL300XTLQ1","Unknown","FP1503056","Yes","No","Kitchen",NA,NA
"SITE_953","ROOM_2905","APPL_106674","Standard (approx 24in.)","Kenmore",NA,"#58715142402","Unknown","TH71669455","No","No","Kitchen",NA,NA
"SITE_954","ROOM_7799","APPL_141725","Standard (approx 24in.)","Frigidaire",NA,"GLD2445RFQ0","Unknown","TH81185873","No","No","Kitchen",NA,NA
"SITE_955","ROOM_27529","APPL_26925","Standard (approx 24in.)","Frigidaire",NA,"FGID2466QF5A","Unknown","TH63320776","Yes","No","Kitchen",NA,NA
"SITE_956","ROOM_33793","APPL_153565","Standard (approx 24in.)","Bosch",NA,"SHEM3AY55N/28","Unknown","FD010702003","No","No","Kitchen",NA,NA
"SITE_957","ROOM_29599","APPL_41964","Standard (approx 24in.)","Amana",NA,"ADB1400AWW2","Unknown","F10706078","Yes","No","Kitchen",NA,NA
"SITE_958","ROOM_23346","APPL_161137","Standard (approx 24in.)","Maytag",NA,"Unknown","Unknown","Unknown","Yes","No","Kitchen","Unknown",NA
"SITE_959","ROOM_14601","APPL_81206","Standard (approx 24in.)","Kenmore",NA,"66512773K310","Unknown","F33721896","No","No","Kitchen",NA,NA
"SITE_96","ROOM_21108","APPL_35933","Standard (approx 24in.)","Kenmore",NA,"66512782K313","Unknown","F52401243","No","No","Kitchen",NA,NA
"SITE_960","ROOM_10430","APPL_57073","Standard (approx 24in.)","General Electric",NA,"GDT630PYR3FS","Unknown","FT8000927B","Unknown","No","Kitchen",NA,NA
"SITE_961","ROOM_39431","APPL_48555","Standard (approx 24in.)","Frigidaire",NA,"FFID2426TS2A","Unknown","TH93580141","Yes","No","Kitchen",NA,NA
"SITE_962","ROOM_21527","APPL_127723","Standard (approx 24in.)","Kenmore",NA,"66513729K600","Unknown","FT3401190","No","No","Kitchen",NA,NA
"SITE_963","ROOM_13914","APPL_162797","Standard (approx 24in.)","Frigidaire",NA,"FDB1050REB2","Unknown","TH70863796","No","No","Kitchen",NA,NA
"SITE_964","ROOM_7922","APPL_87180","Standard (approx 24in.)","Whirlpool",NA,"DP840SWSX0","Unknown","FW1415081","No","No","Kitchen",NA,NA
"SITE_966","ROOM_41237","APPL_18161","Standard (approx 24in.)","Bosch",NA,"SHU4002UC/U06","Unknown","FD7910","No","No","Kitchen",NA,NA
"SITE_967","ROOM_39854","APPL_9539","Standard (approx 24in.)","Bosch",NA,"SHE6AAF02UC/03","Unknown","FD890700996","No","Unknown","Kitchen",NA,NA
"SITE_968","ROOM_46709","APPL_32737","Standard (approx 24in.)","KitchenAid",NA,"KUDS01ILBS6","Unknown","FS0603543","No","No","Kitchen",NA,NA
"SITE_969","ROOM_14431","APPL_89225","Standard (approx 24in.)","Whirlpool",NA,"WDF520PADB7","Unknown","F90816164","No","No","Kitchen",NA,NA
"SITE_97","ROOM_23041","APPL_8667","Standard (approx 24in.)","General Electric",NA,"GLDT696TSS-00","Unknown","RT 800585 C","No","No","Kitchen",NA,NA
"SITE_971","ROOM_23601","APPL_91559","Standard (approx 24in.)","Kenmore",NA,"66513753K602","Unknown","FT5001392","Yes","No","Kitchen",NA,NA
"SITE_972","ROOM_33940","APPL_79031","Standard (approx 24in.)","Unknown",NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Kitchen","Unknown",NA
"SITE_973","ROOM_35833","APPL_70556","Standard (approx 24in.)","Thermador",NA,"DWHD 650WFP01","Unknown","FD 981000985","No","No","Kitchen",NA,NA
"SITE_974","ROOM_46323","APPL_141586","Standard (approx 24in.)","Amana",NA,"DWA73AW","Unknown","#9907123103","No","No","Kitchen",NA,NA
"SITE_975","ROOM_43495","APPL_115372","Standard (approx 24in.)","Maytag",NA,"MDB4949SKB 0","Unknown","FA2301195","No","No","Kitchen",NA,NA
"SITE_976","ROOM_27518","APPL_92078","Standard (approx 24in.)","General Electric",NA,"PDT785SYN5FS","Unknown","RS861951B","No","Yes","Kitchen",NA,NA
"SITE_977","ROOM_23235","APPL_99933","Standard (approx 24in.)","Bosch",NA,"SHSM63W52N/13","Unknown","F001001373","No","No","Kitchen",NA,NA
"SITE_978","ROOM_39934","APPL_122539","Standard (approx 24in.)","Kenmore",NA,"#6651563590","Unknown","FC1113546","No","No","Kitchen",NA,NA
"SITE_979","ROOM_35961","APPL_37192","Standard (approx 24in.)","Hotpoint",NA,"HDA3400G02WW","Unknown","GM764229Y","No","No","Kitchen",NA,NA
"SITE_981","ROOM_38728","APPL_28612","Standard (approx 24in.)","Kenmore",NA,"66513273K114","Unknown","FF22604785","Yes","No","Kitchen",NA,NA
"SITE_982","ROOM_4915","APPL_3497","Standard (approx 24in.)","Frigidaire",NA,"FFCD2413UW4A","Unknown","TH10488095","Yes","No","Kitchen",NA,NA
"SITE_983","ROOM_42320","APPL_78016","Standard (approx 24in.)","Whirlpool",NA,"DU1300XTVQ8","Unknown","F12908830","Yes","No","Kitchen",NA,NA
"SITE_984","ROOM_5602","APPL_95091","Standard (approx 24in.)","General Electric",NA,"PDT715SYN0FS","Unknown","DR787041B","No","No","Kitchen",NA,NA
"SITE_985","ROOM_738","APPL_1491","Standard (approx 24in.)","Bosch",NA,"SHE53TL5UC/02","Unknown","FD9601 00621","No","No","Kitchen",NA,NA
"SITE_986","ROOM_27746","APPL_25056","Standard (approx 24in.)","Whirlpool",NA,"DU920PFGB3","Unknown","FK2648261","No","No","Kitchen",NA,NA
"SITE_987","ROOM_42148","APPL_85073","Standard (approx 24in.)","Bosch",NA,"SHE55M15UC-64","Unknown","FD910800160","No","No","Kitchen",NA,NA
"SITE_988","ROOM_25722","APPL_168419","Standard (approx 24in.)","Whirlpool",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_99","ROOM_72","APPL_22998","Standard (approx 24in.)","KitchenAid",NA,"KDTE204ESS1","Unknown","F60825422","Yes","Unknown","Kitchen",NA,NA
"SITE_991","ROOM_45459","APPL_44176","Standard (approx 24in.)","Whirlpool",NA,"GU2400XTPQ7","Unknown","FT1817820","No","No","Kitchen",NA,NA
"SITE_992","ROOM_20979","APPL_59857","Standard (approx 24in.)","Bosch",NA,"SHX56C05UC/23","Unknown","FD8507 06815","No","No","Kitchen",NA,NA
"SITE_993","ROOM_14087","APPL_83195","Standard (approx 24in.)","Thermador",NA,"DWHD771WPR/01","Unknown","FD980800047","No","No","Kitchen",NA,NA
"SITE_994","ROOM_38133","APPL_135714","Standard (approx 24in.)","KitchenAid",NA,"KUDS301XWH0","Unknown","F32001511","No","No","Kitchen",NA,NA
"SITE_995","ROOM_34531","APPL_62140","Standard (approx 24in.)","Bosch",NA,"SHE3AR75UC/14FD931101134","Unknown","Unknown","No","No","Kitchen",NA,NA
"SITE_996","ROOM_12558","APPL_6136","Standard (approx 24in.)","Amana",NA,"ADB1100AWS5","Unknown","F52224593","No","No","Kitchen",NA,NA
"SITE_998","ROOM_28424","APPL_146157","Standard (approx 24in.)","Whirlpool",NA,"WBF 310PAAW2","Unknown","F30108852","No","No","Kitchen",NA,NA
"SITE_999","ROOM_33712","APPL_169486","Standard (approx 24in.)","Bosch",NA,"SHS5AVF5UC","Unknown","FD951000501","No","No","Kitchen",NA,NA
"SITE_3045","ROOM_5218","APPL_18508","Standard (approx 24in.)","Whirlpool",NA,"WDF320PADS2","Unknown","Unknown","Unknown","No","Kitchen",NA,NA
"SITE_3048","ROOM_44629","APPL_54498","Standard (approx 24in.)","Whirlpool",NA,"WDF320PADW1","Unknown","F53618678","No","No","Kitchen",NA,NA
"SITE_3050","ROOM_22092","APPL_107310","Standard (approx 24in.)","General Electric",NA,"GSD3400G00BB","Unknown","RH860988B","No","No","Kitchen",NA,NA
"SITE_3052","ROOM_30541","APPL_110658","Standard (approx 24in.)","General Electric",NA,"GLD5868V00SS","Unknown","FZ708751B","Unknown","No","Kitchen",NA,NA
"SITE_3053","ROOM_5111","APPL_171646","Standard (approx 24in.)","General Electric",NA,"GDT630PYR0FS","Unknown","RS770119B","Yes","No","Kitchen",NA,NA
"SITE_3054","ROOM_42975","APPL_170364","Standard (approx 24in.)","Whirlpool",NA,"WDF310PAAS4","Unknown","F41503429","No","No","Kitchen",NA,NA
"SITE_3055","ROOM_8331","APPL_41531","Standard (approx 24in.)","Amana",NA,"ADB1300AFS1","Unknown","F62505418","No","No","Kitchen",NA,NA
"SITE_3057","ROOM_21308","APPL_57141","Standard (approx 24in.)","Whirlpool",NA,"WDF330PAHW2","Unknown","F92902729","Unknown","No","Kitchen",NA,NA
"SITE_3059","ROOM_45545","APPL_162125","Compact (< 18in.)","General Electric",NA,"GSM1800F00WW","Unknown","GF800210C","Unknown","No","Kitchen",NA,NA
"SITE_3060","ROOM_6852","APPL_151729","Standard (approx 24in.)","Whirlpool",NA,"DU810SWPQ4","Unknown","F05258780","Yes","No","Kitchen",NA,NA
"SITE_3061","ROOM_45676","APPL_69833","Standard (approx 24in.)","Whirlpool",NA,"WDF330BHW4","Unknown","C0157559","Yes","No","Kitchen",NA,NA
"SITE_3062","ROOM_23440","APPL_117968","Standard (approx 24in.)","Whirlpool",NA,"WDF110PABT4","Unknown","F52603024","No","No","Kitchen",NA,NA
"SITE_3063","ROOM_3074","APPL_78515","Compact (< 18in.)","General Electric",NA,"GSM1860NSS","Unknown","VZ800195C","No","No","Kitchen",NA,NA
"SITE_3064","ROOM_6307","APPL_52713","Standard (approx 24in.)","Whirlpool",NA,"WDF331PAHS 1","Unknown","FB4248172","No","No","Kitchen",NA,NA
"SITE_3065","ROOM_941","APPL_44473","Standard (approx 24in.)","Whirlpool",NA,"WDFQQ0PABT4","Unknown","F54703692","No","No","Kitchen",NA,NA
"SITE_3067","ROOM_18708","APPL_59861","Standard (approx 24in.)","Frigidaire",NA,"FFCS2413UW1A","Unknown","TH90829605","No","No","Kitchen",NA,NA
"SITE_3068","ROOM_43193","APPL_75855","Standard (approx 24in.)","Frigidaire",NA,"TH44179743","Unknown","FFBD2411NS3A","No","No","Kitchen",NA,NA
"SITE_3069","ROOM_42356","APPL_128064","Standard (approx 24in.)","Frigidaire",NA,"FBD2400KW9B","Unknown","TH63008760","No","No","Kitchen",NA,NA
"SITE_3070","ROOM_34750","APPL_162039","Standard (approx 24in.)","Whirlpool",NA,"Unknown","Unknown","FT5001154","Unknown","No","Kitchen","Unknown",NA
"SITE_3071","ROOM_34845","APPL_129093","Standard (approx 24in.)","General Electric",NA,"GSD3360K55SS","Unknown","TM910143B","No","Yes","Kitchen",NA,NA
"SITE_3072","ROOM_34795","APPL_115656","Standard (approx 24in.)","Whirlpool",NA,"WDF550SAAB","Unknown","Unknown","Unknown","No","Kitchen",NA,NA
"SITE_3073","ROOM_41403","APPL_8789","Standard (approx 24in.)","Frigidaire",NA,"FFBD2406NB3A","Unknown","TH43697528","No","No","Kitchen",NA,NA
"SITE_3075","ROOM_20368","APPL_4917","Standard (approx 24in.)","Whirlpool",NA,"WDF510PAYS6","Unknown","F24975874","Yes","No","Kitchen",NA,NA
"SITE_3078","ROOM_8470","APPL_67346","Standard (approx 24in.)","General Electric",NA,"GDT630PYR0FS","Unknown","VS812427B","Unknown","No","Kitchen",NA,NA
"SITE_3079","ROOM_42556","APPL_150732","Standard (approx 24in.)","Hotpoint",NA,"HDA150X-73AW","Unknown","GS735332Y","No","No","Kitchen",NA,NA
"SITE_3082","ROOM_28856","APPL_99897","Standard (approx 24in.)","Whirlpool",NA,"WDF520PADM7","Unknown","F75013422","No","No","Kitchen","NO NAMEPLATE",NA
"SITE_3083","ROOM_46351","APPL_139619","Standard (approx 24in.)","General Electric",NA,"GSD3300K00WW","Unknown","TH771701B","Yes","No","Kitchen",NA,NA
"SITE_3088","ROOM_36615","APPL_159663","Standard (approx 24in.)","Whirlpool",NA,"WDTASOSAHZO","Unknown","F82869212","No","No","Kitchen",NA,NA
"SITE_3091","ROOM_7996","APPL_55847","Standard (approx 24in.)","General Electric",NA,"GSD5940F00SS","Unknown","TA717169B","No","No","Kitchen",NA,NA
"SITE_3093","ROOM_38651","APPL_7060","Standard (approx 24in.)","Viking",NA,"DFUD042","Unknown","#073901579614","No","No","Kitchen",NA,NA
"SITE_3094","ROOM_22431","APPL_80825","Standard (approx 24in.)","Frigidaire",NA,"GLD2450RDQ0","Unknown","TH50454274","No","No","Kitchen",NA,NA
"SITE_3095","ROOM_35364","APPL_86634","Standard (approx 24in.)","Hotpoint",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
"SITE_3096","ROOM_16652","APPL_46867","Standard (approx 24in.)","Frigidaire",NA,"FFCD2413UW4A","Unknown","TH11174423","No","No","Kitchen",NA,NA
"SITE_3097","ROOM_38086","APPL_83114","Standard (approx 24in.)","General Electric",NA,"GSD3340K55SA","Unknown","RL849712B","No","No","Kitchen",NA,NA
"SITE_3098","ROOM_34729","APPL_123067","Standard (approx 24in.)","General Electric",NA,"GAD3200G00WW","Unknown","LF824075B","No","No","Kitchen",NA,NA
"SITE_3099","ROOM_17914","APPL_111524","Standard (approx 24in.)","Hotpoint",NA,"HDA2100R00WW","Unknown","VS703019B","No","No","Kitchen",NA,NA
"SITE_3100","ROOM_16570","APPL_120617","Standard (approx 24in.)","Hotpoint",NA,"HDA130S-55W","Unknown","TH808076 Y","No","No","Kitchen",NA,NA
"SITE_3101","ROOM_23328","APPL_37513","Standard (approx 24in.)","Amana",NA,"ADB1400AGS1","Unknown","F93780040","No","No","Kitchen",NA,NA
"SITE_3102","ROOM_32673","APPL_114300","Standard (approx 24in.)","Frigidaire",NA,"FFBD2420USOA","Unknown","KH94400041","No","No","Kitchen",NA,NA
"SITE_3105","ROOM_31023","APPL_9677","Standard (approx 24in.)","General Electric",NA,"GDF519PSJ0SS","2016","HG730445B","No","No","Kitchen",NA,NA
"SITE_3106","ROOM_23543","APPL_46085","Standard (approx 24in.)","General Electric",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_3108","ROOM_20766","APPL_13538","Standard (approx 24in.)","Hotpoint",NA,"HDA1105-55AW","Unknown","TH 804057","No","No","Kitchen",NA,NA
"SITE_3110","ROOM_19707","APPL_168603","Standard (approx 24in.)","Bosch",NA,"SGV68U53UC/F8","Unknown","Unknown","Unknown","Unknown","Kitchen",NA,NA
"SITE_3111","ROOM_34834","APPL_103005","Standard (approx 24in.)","General Electric",NA,"GSD2100V70WW","Unknown","ZS875521B","No","No","Kitchen",NA,NA
"SITE_3112","ROOM_10915","APPL_125253","Standard (approx 24in.)","Hotpoint",NA,"HDA2100VOOWW","Unknown","AZ835669B","No","No","Kitchen",NA,NA
"SITE_3113","ROOM_12071","APPL_61809","Standard (approx 24in.)","Hotpoint",NA,"HDA2100H70WW","Unknown","HS827346B","No","No","Kitchen",NA,NA
"SITE_3114","ROOM_36291","APPL_67709","Standard (approx 24in.)","Frigidaire",NA,"FDB1100RHM2","Unknown","TH00234907","No","No","Kitchen",NA,NA
"SITE_3115","ROOM_23616","APPL_123330","Standard (approx 24in.)","Whirlpool",NA,"Unknown","Unknown","Unknown","Unknown","No","Kitchen","Unknown",NA
"SITE_3117","ROOM_6725","APPL_13873","Standard (approx 24in.)","Frigidaire",NA,"FFBD2406NS0A","Unknown","TH22844130","No","No","Kitchen",NA,NA
"SITE_3119","ROOM_33977","APPL_85401","Standard (approx 24in.)","Frigidaire",NA,"Unknown","Unknown","Unknown","No","No","Kitchen","Unknown",NA
